Technology,Year,Power_kW,Hub_m,Dia_m,X_coord,Y_coord,PS_Year,PS_Hub,PS_Dia
wind power,"2011","2200",74.88700000000,75.00000000000,4452757.55932000000,3440363.59738000020,edited,edited,edited
wind power,"2011","2050",86.77370000000,86.00000000000,4467157.11168000010,3430800.26494000010,edited,edited,edited
wind power,"2013","3000",103.39300000000,106.00000000000,4466701.01759000030,3421009.42529000020,edited,edited,edited
wind power,"2015","3500",92.67690000000,110.00000000000,4431680.17429000050,3435677.43411999990,edited,edited,edited
wind power,"2015","3400",93.23010000000,106.00000000000,4449126.09631999950,3434899.18008999990,edited,edited,edited
wind power,"2015","3400",93.23110000000,106.00000000000,4448747.10336999970,3434004.65590000010,edited,edited,edited
wind power,"2015","3400",93.21640000000,106.00000000000,4448896.61244999990,3433633.28162000000,edited,edited,edited
wind power,"2015","3400",93.55300000000,107.00000000000,4448420.13068000040,3433282.15835999980,edited,edited,edited
wind power,"2015","3400",93.26970000000,106.00000000000,4449037.44357999970,3434237.49180000000,edited,edited,edited
wind power,"2015","3400",93.56290000000,107.00000000000,4448238.58516999990,3432885.56827000020,edited,edited,edited
wind power,"2015","3400",93.42400000000,107.00000000000,4447940.74235000000,3432233.26899999990,edited,edited,edited
wind power,"2015","3400",93.42470000000,107.00000000000,4448142.93883000030,3431825.49898000010,edited,edited,edited
wind power,"2015","3400",93.36600000000,107.00000000000,4447845.72367000020,3431476.92631000000,edited,edited,edited
wind power,"2015","3400",93.22550000000,107.00000000000,4447987.55793999970,3431057.90738999980,edited,edited,edited
wind power,"2015","3400",93.19290000000,106.00000000000,4449332.37949000020,3434589.91769000000,edited,edited,edited
wind power,"2015","3400",93.36840000000,107.00000000000,4448701.36232000030,3431313.41099999980,edited,edited,edited
wind power,"2015","3400",93.23350000000,107.00000000000,4448591.55343000030,3430908.82206000020,edited,edited,edited
wind power,"2015","3400",93.23050000000,107.00000000000,4448529.68422999980,3430492.55855000020,edited,edited,edited
wind power,"2013","3000",98.75200000000,106.00000000000,4467416.87480000030,3430613.97170000010,edited,edited,edited
wind power,"2011","2500",102.90400000000,100.00000000000,4458101.86648000030,3420019.73141000000,edited,edited,edited
wind power,"2011","2500",102.82900000000,100.00000000000,4458844.56390000040,3419566.55216000000,edited,edited,edited
wind power,"2011","2500",102.91800000000,100.00000000000,4459426.20519999970,3419649.35991000010,edited,edited,edited
wind power,"2011","2500",101.62400000000,100.00000000000,4460563.37806999960,3417964.85851999980,edited,edited,edited
wind power,"2011","2500",102.74800000000,100.00000000000,4457720.90986000000,3419621.20740000020,edited,edited,edited
wind power,"2011","2500",102.73100000000,100.00000000000,4457788.09618000030,3419265.07867000020,edited,edited,edited
wind power,"2011","2500",102.78200000000,100.00000000000,4457982.07407999970,3418944.88681000010,edited,edited,edited
wind power,"2011","2500",101.76800000000,100.00000000000,4457977.47331999990,3418554.66586000010,edited,edited,edited
wind power,"2010","2300",88.02240000000,75.00000000000,4457853.28510000000,3418068.87408000000,edited,edited,edited
wind power,"2014","3000",102.13500000000,105.00000000000,4458768.05891000010,3418674.14863999980,edited,edited,edited
wind power,"2010","2300",88.06370000000,75.00000000000,4458610.03715999980,3418967.79192999980,edited,edited,edited
wind power,"2015","3500",92.63690000000,110.00000000000,4441758.34320999960,3441450.98334999990,edited,edited,edited
wind power,"2013","3000",97.31800000000,104.00000000000,4447459.62150000040,3423032.98131000020,edited,edited,edited
wind power,"2013","3000",99.13570000000,104.00000000000,4447914.01353999970,3422630.84212999980,edited,edited,edited
wind power,"2013","3000",99.22350000000,104.00000000000,4447753.64073000010,3422345.99135999990,edited,edited,edited
wind power,"2013","3000",100.13000000000,101.00000000000,4473708.90397000030,3416208.99593999980,edited,edited,edited
wind power,"2013","3000",100.26100000000,101.00000000000,4473063.64149999990,3415761.92561999990,edited,edited,edited
wind power,"2013","3000",100.24400000000,101.00000000000,4473407.62268000000,3415860.15070000010,edited,edited,edited
wind power,"2013","3000",99.15570000000,104.00000000000,4448653.01910999980,3422713.68623000010,edited,edited,edited
wind power,"2013","3000",99.13570000000,104.00000000000,4447153.25752000050,3422671.75248999990,edited,edited,edited
wind power,"2013","3000",99.28020000000,104.00000000000,4447035.64584000040,3422178.42360999990,edited,edited,edited
wind power,"2013","3000",100.35700000000,101.00000000000,4472579.96820000000,3415967.68263999980,edited,edited,edited
wind power,"2013","3000",103.00000000000,104.00000000000,4447449.27314999980,3421259.27398000010,edited,edited,edited
wind power,"2013","3000",102.94700000000,104.00000000000,4447130.09688999970,3421350.16834999990,edited,edited,edited
wind power,"2013","3000",102.20300000000,104.00000000000,4446795.89805999960,3421597.36104999990,edited,edited,edited
wind power,"2013","3000",100.45300000000,104.00000000000,4447044.76198000000,3421736.06844000010,edited,edited,edited
wind power,"2014","3200",95.44370000000,113.00000000000,4448971.27788000000,3433228.59598000020,edited,edited,edited
wind power,"2014","3200",95.47750000000,113.00000000000,4448731.07825000030,3432896.04565999980,edited,edited,edited
wind power,"2011","2500",97.48070000000,102.00000000000,4453516.48046000020,3424259.10619999980,edited,edited,edited
wind power,"2011","2500",97.48070000000,102.00000000000,4453669.36340999980,3423796.73583000010,edited,edited,edited
wind power,"2011","2500",97.48070000000,102.00000000000,4454352.38494000030,3423806.48731000020,edited,edited,edited
wind power,"2011","2500",97.48070000000,102.00000000000,4454734.07055000030,3423653.80983999980,edited,edited,edited
wind power,"2011","2500",97.48070000000,102.00000000000,4454636.11617999990,3423962.67054999990,edited,edited,edited
wind power,"2011","2500",97.48070000000,102.00000000000,4454941.88281000030,3423991.10117000020,edited,edited,edited
wind power,"2011","2500",97.48070000000,102.00000000000,4454905.39919999990,3424281.21522000010,edited,edited,edited
wind power,"2011","2500",97.48070000000,102.00000000000,4455181.25623000040,3424179.25728000000,edited,edited,edited
wind power,"2012","2500",97.45200000000,103.00000000000,4453088.96439999990,3424763.37634000000,edited,edited,edited
wind power,"2011","2500",97.48400000000,102.00000000000,4453691.34929000030,3425163.38646000020,edited,edited,edited
wind power,"2011","2500",97.45670000000,102.00000000000,4453716.79153000000,3424873.50426999990,edited,edited,edited
wind power,"2011","2500",97.35830000000,102.00000000000,4453611.25468999990,3424564.42493999980,edited,edited,edited
wind power,"2011","2300",86.29050000000,74.00000000000,4431390.34998000040,3434756.15065999980,edited,edited,edited
wind power,"2015","2350",99.22200000000,91.00000000000,4431158.90560000020,3433959.22727000010,edited,edited,edited
wind power,"2014","3200",95.48580000000,113.00000000000,4448533.17367000040,3432532.38414999980,edited,edited,edited
wind power,"2014","3200",95.47530000000,113.00000000000,4448345.03333999960,3432172.41488000010,edited,edited,edited
wind power,"2014","3200",95.49610000000,113.00000000000,4448555.92609000020,3431769.26195000020,edited,edited,edited
wind power,"2014","3200",95.47980000000,113.00000000000,4448288.29157000040,3431356.61436000000,edited,edited,edited
wind power,"2014","3200",95.45540000000,113.00000000000,4448135.40249000020,3430667.37295999980,edited,edited,edited
wind power,"2013","3000",100.35600000000,101.00000000000,4472719.66045999990,3415663.70136999990,edited,edited,edited
wind power,"2013","3000",103.01000000000,104.00000000000,4447324.55671000010,3421008.99512000010,edited,edited,edited
wind power,"2009","2000",77.32510000000,79.00000000000,4464358.07686000040,3438119.78029000010,edited,edited,edited
wind power,"2009","2000",77.35230000000,79.00000000000,4464479.56316000040,3438515.19261999990,edited,edited,edited
wind power,"2008","2000",77.42670000000,78.00000000000,4464808.01106000040,3438549.23143999980,edited,edited,edited
wind power,"2001","1650",70.01530000000,67.00000000000,4449153.29755000030,3420066.68508999980,edited,edited,edited
wind power,"2002","1750",69.91870000000,67.00000000000,4449064.06226999960,3420323.02689999990,edited,edited,edited
wind power,"2002","850",68.10180000000,55.00000000000,4449493.87215999980,3420070.49399999990,edited,edited,edited
wind power,"2002","850",68.10780000000,55.00000000000,4449397.82320000050,3420281.25787999990,edited,edited,edited
wind power,"2001","1650",70.01530000000,67.00000000000,4449748.22099999990,3420131.40515000000,edited,edited,edited
wind power,"2001","1650",70.19170000000,67.00000000000,4449829.42545000000,3420615.17351000010,edited,edited,edited
wind power,"2002","800",68.29760000000,48.00000000000,4436444.20263999980,3442188.29753000010,edited,edited,edited
wind power,"2001","1000",65.06810000000,60.00000000000,4436386.79605999960,3442035.94389999980,,edited,edited
wind power,"2001","1000",65.06810000000,60.00000000000,4436394.57247999960,3441783.94203000000,,edited,edited
wind power,"2002","800",68.29760000000,48.00000000000,4436707.54203999970,3442107.57492000000,edited,edited,edited
wind power,"2001","1000",65.05960000000,60.00000000000,4436658.30425000000,3441924.72799000000,,edited,edited
wind power,"2001","1000",65.05960000000,60.00000000000,4436747.26589000040,3441715.50741000010,,edited,edited
wind power,"2001","1000",65.05960000000,60.00000000000,4436868.55807000030,3441573.69749999980,,edited,edited
wind power,"2001","1000",68.75970000000,58.00000000000,4436986.38014000000,3442162.23242999990,edited,edited,edited
wind power,"2002","800",68.29760000000,48.00000000000,4437172.01013000030,3441932.74091000020,edited,edited,edited
wind power,"2001","1500",72.13220000000,68.00000000000,4443872.17353000030,3429553.65152999990,edited,edited,edited
wind power,"2001","1500",72.11700000000,68.00000000000,4443750.24230999970,3429292.54123000010,edited,edited,edited
wind power,"2001","1500",72.11550000000,68.00000000000,4443610.00282000010,3429035.15798000010,edited,edited,edited
wind power,"2002","1500",72.00070000000,68.00000000000,4443535.99739000010,3428748.34402000020,edited,edited,edited
wind power,"2001","220",55.53690000000,36.00000000000,4452528.76284000000,3453196.54477000000,,edited,edited
wind power,"2001","220",55.53690000000,36.00000000000,4452664.96667999960,3453056.77051999980,,edited,edited
wind power,"2001","220",55.54920000000,36.00000000000,4452810.68520999980,3452966.77443999980,,edited,edited
wind power,"2001","220",55.52830000000,36.00000000000,4452812.03787999970,3453529.13639000010,,edited,edited
wind power,"2001","500",57.89670000000,42.00000000000,4452653.13784000000,3453337.57427999980,,edited,edited
wind power,"2001","500",57.90890000000,42.00000000000,4452832.06649999970,3453160.70905000020,,edited,edited
wind power,"2001","1800",67.47500000000,70.00000000000,4484339.09714000020,3416822.59096999980,,edited,edited
wind power,"2001","1800",67.51010000000,70.00000000000,4484675.38676000010,3416845.08280000000,,edited,edited
wind power,"2001","1800",67.51080000000,70.00000000000,4485050.88738999980,3416951.51261000010,,edited,edited
wind power,"2001","1800",67.51590000000,70.00000000000,4485188.10934999960,3416668.38231999990,,edited,edited
wind power,"2001","1800",66.95260000000,70.00000000000,4483317.73780000020,3416006.41636000010,,edited,edited
wind power,"2001","1800",67.16940000000,70.00000000000,4483746.80571999960,3416163.70329000010,,edited,edited
wind power,"2001","1800",66.99100000000,70.00000000000,4483597.42705999970,3415878.59745999980,,edited,edited
wind power,"2001","1800",66.92860000000,70.00000000000,4483207.81457000040,3415702.01262999980,,edited,edited
wind power,"2001","1300",65.76820000000,62.00000000000,4445028.53022999970,3430555.78276999990,,edited,edited
wind power,"2001","1300",65.76820000000,62.00000000000,4445319.85989000000,3430703.49409000020,,edited,edited
wind power,"2001","2000",71.50760000000,74.00000000000,4445642.95184000020,3430912.56405000020,,edited,edited
wind power,"2001","1300",65.76410000000,62.00000000000,4445276.72969000040,3430362.71712000020,,edited,edited
wind power,"2001","1300",65.73890000000,62.00000000000,4445568.49483000020,3430205.77852999980,,edited,edited
wind power,"2001","1300",65.76220000000,62.00000000000,4445594.72489999980,3430530.33801000010,,edited,edited
wind power,"2001","1300",65.77820000000,62.00000000000,4445902.56042000000,3430415.61740999990,,edited,edited
wind power,"2001","2000",71.48430000000,74.00000000000,4445940.76133999970,3430741.01643999990,,edited,edited
wind power,"2001","1000",65.12900000000,61.00000000000,4466886.05561000020,3448198.01385000020,,edited,edited
wind power,"2001","1000",65.15710000000,61.00000000000,4467282.72296999950,3448515.49833999990,,edited,edited
wind power,"2001","1000",65.15990000000,61.00000000000,4467254.74966000020,3448727.03474000000,,edited,edited
wind power,"2001","1500",69.88490000000,70.00000000000,4467207.89023000000,3448240.62311000000,,edited,edited
wind power,"2001","450",56.11160000000,41.00000000000,4450945.49091999980,3453100.41863000020,,edited,edited
wind power,"2001","450",56.11570000000,41.00000000000,4451008.38611999990,3452976.54695999990,,edited,edited
wind power,"2001","1300",65.86730000000,61.00000000000,4434245.16342999970,3433338.06688999990,,edited,edited
wind power,"2001","1300",65.87180000000,61.00000000000,4434074.27912999970,3433543.54331000010,,edited,edited
wind power,"2001","1300",65.90370000000,61.00000000000,4433809.99557000030,3433836.66601999990,,edited,edited
wind power,"2001","1300",65.88950000000,61.00000000000,4433628.62062000020,3434105.54321999990,,edited,edited
wind power,"2001","1300",65.86200000000,61.00000000000,4433517.38829999980,3434417.42564000000,,edited,edited
wind power,"2001","1300",65.88910000000,61.00000000000,4434222.67169000020,3433940.79546999980,,edited,edited
wind power,"2001","1300",65.88950000000,61.00000000000,4434080.15314000010,3434241.46333000020,,edited,edited
wind power,"2001","1300",65.86200000000,61.00000000000,4433883.02852999980,3434506.22860000000,,edited,edited
wind power,"2001","1300",65.78870000000,61.00000000000,4431511.05181999970,3435105.35622000000,,edited,edited
wind power,"2001","1300",65.82820000000,61.00000000000,4431686.77269999960,3434888.20083000000,,edited,edited
wind power,"2001","1300",65.80190000000,61.00000000000,4431598.89156000040,3434429.05872000010,,edited,edited
wind power,"2001","1300",65.86810000000,61.00000000000,4431823.54679000010,3434200.30543999980,,edited,edited
wind power,"2001","1000",65.06710000000,60.00000000000,4435731.54440999960,3442853.79838000010,,edited,edited
wind power,"2001","1000",65.06710000000,60.00000000000,4435645.75031000000,3443018.14115000000,,edited,edited
wind power,"2001","1000",65.06710000000,60.00000000000,4435559.74505999960,3443185.47586000010,,edited,edited
wind power,"2001","1000",65.06710000000,60.00000000000,4435982.41899999980,3443133.98651999980,,edited,edited
wind power,"2001","1000",65.06710000000,60.00000000000,4435861.08808999970,3443318.88445999990,,edited,edited
wind power,"2001","1000",65.06710000000,60.00000000000,4435766.23488000040,3443469.56313000010,,edited,edited
wind power,"2001","1500",70.37990000000,70.00000000000,4453837.45184000020,3408823.27548999990,,edited,edited
wind power,"2001","1500",70.36340000000,70.00000000000,4454121.77541999980,3408728.90442000000,,edited,edited
wind power,"2001","1500",70.36340000000,70.00000000000,4454395.10788999960,3408748.02627999990,,edited,edited
wind power,"2001","1500",70.38310000000,70.00000000000,4453899.26181999970,3408528.91660000010,,edited,edited
wind power,"2001","1500",70.66120000000,70.00000000000,4453808.31945999990,3408239.90779000010,,edited,edited
wind power,"2001","1500",70.40440000000,70.00000000000,4454131.36498000010,3408307.60949000020,,edited,edited
wind power,"2001","1500",70.37540000000,70.00000000000,4454395.06897000040,3408449.33824000000,,edited,edited
wind power,"2001","1500",70.75010000000,70.00000000000,4454244.06501999960,3408030.84084000020,,edited,edited
wind power,"2001","1500",70.70970000000,70.00000000000,4454507.83994000030,3408171.57204000000,,edited,edited
wind power,"2001","2000",71.99420000000,76.00000000000,4459929.02658000030,3419997.27619000010,,edited,edited
wind power,"2001","1800",65.90580000000,70.00000000000,4460386.17294999960,3419427.87863999980,,edited,edited
wind power,"2001","2000",71.99060000000,76.00000000000,4460551.60445000050,3420538.00349000000,,edited,edited
wind power,"2001","1300",65.77090000000,61.00000000000,4428458.40840000010,3436627.70264999990,,edited,edited
wind power,"2001","1300",65.77560000000,61.00000000000,4428479.42351000010,3436968.90107000010,,edited,edited
wind power,"2001","1300",65.77990000000,61.00000000000,4428038.60702000000,3436851.75600000010,,edited,edited
wind power,"2001","500",57.65190000000,42.00000000000,4497056.41641000010,3429184.41982000000,,edited,edited
wind power,"2001","500",57.65190000000,42.00000000000,4496873.03017999980,3429225.74183999980,,edited,edited
wind power,"2001","500",57.65670000000,42.00000000000,4496688.50612000000,3429268.98998000010,,edited,edited
wind power,"2001","600",63.73060000000,46.00000000000,4497000.16160000020,3429015.07690999980,,edited,edited
wind power,"2001","600",63.73060000000,46.00000000000,4496803.52445000040,3429059.48394000020,,edited,edited
wind power,"2001","600",63.73060000000,46.00000000000,4496605.81904000040,3429104.81837000000,,edited,edited
wind power,"2001","600",64.52900000000,46.00000000000,4431772.24914999960,3446407.88932000010,,edited,edited
wind power,"2001","600",64.52900000000,46.00000000000,4431778.23551000000,3446223.91543000010,,edited,edited
wind power,"2001","450",55.74530000000,41.00000000000,4431872.15441999960,3446058.14643999980,,edited,edited
wind power,"2001","600",64.50690000000,46.00000000000,4431864.41344999990,3445813.07850999990,,edited,edited
wind power,"2001","600",64.50640000000,46.00000000000,4431877.80382999960,3445623.61192000010,,edited,edited
wind power,"2001","1650",68.58320000000,67.00000000000,4427537.33115999960,3436852.62308999990,,edited,edited
wind power,"2001","1650",68.58650000000,67.00000000000,4427659.64259999990,3437178.88865000010,,edited,edited
wind power,"2001","1650",68.58320000000,67.00000000000,4427222.65551999960,3436865.59492000010,,edited,edited
wind power,"2001","1650",68.58650000000,67.00000000000,4427268.66593999970,3437108.33422000010,,edited,edited
wind power,"2001","450",56.17020000000,41.00000000000,4447239.10859999990,3451043.15418000010,,edited,edited
wind power,"2001","450",56.26080000000,41.00000000000,4447253.34767000000,3450841.70368999990,,edited,edited
wind power,"2001","450",56.30050000000,41.00000000000,4447269.47917999980,3450599.29431999990,,edited,edited
wind power,"2001","500",58.04580000000,42.00000000000,4461710.10596000030,3452874.69595000010,,edited,edited
wind power,"2001","500",58.03500000000,42.00000000000,4461772.66624000020,3453053.48594000000,,edited,edited
wind power,"2001","500",58.03250000000,42.00000000000,4461835.15639999970,3453233.27357000020,,edited,edited
wind power,"2001","500",58.04580000000,42.00000000000,4461959.54085000050,3452920.26006999980,,edited,edited
wind power,"2001","500",58.03500000000,42.00000000000,4462021.10364999990,3453098.98051000010,,edited,edited
wind power,"2001","500",58.20160000000,42.00000000000,4463471.38463999980,3434728.91881999980,,edited,edited
wind power,"2001","500",58.18340000000,42.00000000000,4463456.66318999980,3434525.41802000020,,edited,edited
wind power,"2001","500",58.16080000000,42.00000000000,4463549.90919000000,3434340.50405000010,,edited,edited
wind power,"2001","500",56.60050000000,42.00000000000,4441703.38289999960,3422550.42105000000,,edited,edited
wind power,"2001","500",56.59300000000,42.00000000000,4441811.72900000030,3422677.27868000000,,edited,edited
wind power,"2001","500",56.60710000000,42.00000000000,4441697.10463000000,3422838.61896000010,,edited,edited
wind power,"2001","500",56.61960000000,42.00000000000,4441577.99770999980,3423006.66132000000,,edited,edited
wind power,"2001","500",57.13560000000,42.00000000000,4449179.46155999970,3420947.50082000020,,edited,edited
wind power,"2001","1300",65.90060000000,61.00000000000,4463050.13855000030,3436792.26719000000,,edited,edited
wind power,"2001","1300",65.91010000000,61.00000000000,4463255.68941999970,3436848.76732000010,,edited,edited
wind power,"2001","1300",65.91010000000,61.00000000000,4463594.05155000000,3437054.89738000000,,edited,edited
wind power,"2001","1000",65.06390000000,60.00000000000,4463265.72559999950,3436678.07278000000,,edited,edited
wind power,"2001","1000",65.11980000000,61.00000000000,4464175.95825000010,3436381.00547999980,,edited,edited
wind power,"2001","1300",65.92410000000,61.00000000000,4463911.19457999990,3437277.58439000000,,edited,edited
wind power,"2001","600",63.75740000000,47.00000000000,4466999.57699999960,3419204.01633000000,,edited,edited
wind power,"2001","600",63.79690000000,47.00000000000,4466884.71566000020,3418927.34970000010,,edited,edited
wind power,"2001","600",63.75740000000,47.00000000000,4467288.27132999990,3419247.26639000000,,edited,edited
wind power,"2001","600",63.79690000000,47.00000000000,4467172.48271000010,3418969.53156000000,,edited,edited
wind power,"2001","600",63.79800000000,47.00000000000,4467058.68840999990,3418691.93689000000,,edited,edited
wind power,"2001","2300",73.91630000000,75.00000000000,4472367.40256999990,3449503.38467000010,,edited,edited
wind power,"2001","2300",73.89540000000,75.00000000000,4472358.83007000010,3449823.54065999990,,edited,edited
wind power,"2011","2300",89.09580000000,74.00000000000,4443269.84111000040,3429167.65413000020,edited,edited,edited
wind power,"2007","2000",76.85110000000,77.00000000000,4468245.02909000030,3446587.28936999990,edited,edited,edited
wind power,"2005","2500",80.51630000000,84.00000000000,4475410.97047000010,3437574.78533999990,,edited,edited
wind power,"2005","2500",80.52870000000,84.00000000000,4475922.09102999980,3437947.37073000010,,edited,edited
wind power,"2005","660",61.83390000000,48.00000000000,4485669.32077000010,3415557.19517000020,,edited,edited
wind power,"2005","2000",74.20280000000,77.00000000000,4467419.26537999980,3420177.59952000020,,edited,edited
wind power,"2005","2000",74.22340000000,77.00000000000,4466831.71203999970,3419836.78938000000,,edited,edited
wind power,"2005","2000",74.11910000000,77.00000000000,4466831.28179000040,3419486.93684000010,,edited,edited
wind power,"2005","500",60.68320000000,55.00000000000,4457161.67896999980,3406428.74930999990,,edited,edited
wind power,"2005","500",60.68320000000,55.00000000000,4456993.43271999990,3406340.80696000020,,edited,edited
wind power,"2005","1000",65.57830000000,59.00000000000,4461853.47556000020,3423618.06650000020,,edited,edited
wind power,"2005","1500",70.30620000000,70.00000000000,4466353.64558000020,3445827.25204999980,,edited,edited
wind power,"2005","1500",70.29120000000,70.00000000000,4466260.49885999970,3445470.90774000020,,edited,edited
wind power,"2005","1500",70.32090000000,70.00000000000,4467007.64226999970,3446078.57342999990,,edited,edited
wind power,"2005","1500",70.32710000000,71.00000000000,4467208.75944000020,3446368.31361000010,,edited,edited
wind power,"2005","1500",70.30950000000,71.00000000000,4467522.09656000040,3446218.87551999980,,edited,edited
wind power,"2005","600",65.83480000000,47.00000000000,4452562.34033000000,3425123.38743000010,,edited,edited
wind power,"2005","600",65.81530000000,47.00000000000,4452508.30956000000,3424951.22074999990,,edited,edited
wind power,"2005","500",60.01220000000,53.00000000000,4441912.15794000030,3429428.23542999990,,edited,edited
wind power,"2005","1500",69.26060000000,71.00000000000,4464799.30824999980,3438217.85062000020,,edited,edited
wind power,"2005","1500",69.26070000000,71.00000000000,4464800.57313000040,3437958.33575000010,,edited,edited
wind power,"2005","220",59.82120000000,44.00000000000,4454340.55040999970,3434780.67095999980,,edited,edited
wind power,"2001","600",63.58700000000,46.00000000000,4460244.23364999980,3421329.37331999980,,edited,edited
wind power,"2001","600",63.58700000000,46.00000000000,4460396.51590000000,3421273.87874000010,,edited,edited
wind power,"2001","660",59.39760000000,47.00000000000,4478163.71934999990,3443393.95970000000,,edited,edited
wind power,"2005","1500",69.32750000000,71.00000000000,4463222.64522999990,3436393.40027000010,,edited,edited
wind power,"2005","1500",69.31370000000,71.00000000000,4463016.62578000040,3436528.31245000010,,edited,edited
wind power,"2001","2000",71.98270000000,76.00000000000,4460046.97054999970,3420301.21597999990,,edited,edited
wind power,"2001","2000",71.98430000000,76.00000000000,4460066.22797000040,3419686.13683000020,,edited,edited
wind power,"2001","2000",71.90000000000,76.00000000000,4460153.22240000030,3419191.06395999990,,edited,edited
wind power,"2001","2000",71.89750000000,76.00000000000,4459829.63729999960,3419301.72591000000,,edited,edited
wind power,"2001","2000",71.94140000000,76.00000000000,4459699.95882999990,3419022.02364999990,,edited,edited
wind power,"2001","2000",71.54560000000,76.00000000000,4459856.25444999990,3418781.38008000000,,edited,edited
wind power,"2001","2000",71.35070000000,76.00000000000,4460052.38236000020,3418544.52551000010,,edited,edited
wind power,"2001","2000",71.33850000000,76.00000000000,4460551.07689000010,3418267.70150000000,,edited,edited
wind power,"2001","2000",71.32770000000,76.00000000000,4460926.80556000020,3418213.80865000000,,edited,edited
wind power,"2001","2000",71.27530000000,76.00000000000,4461160.40582000000,3417971.55416999990,,edited,edited
wind power,"2005","2000",75.21720000000,77.00000000000,4449037.44357999970,3434237.49180000000,edited,edited,edited
wind power,"2005","800",67.48040000000,51.00000000000,4428019.33521999980,3437153.04614000020,,edited,edited
wind power,"2001","450",56.36810000000,41.00000000000,4451073.41712000030,3452850.82101000010,,edited,edited
wind power,"2001","450",56.37060000000,41.00000000000,4451137.30884000010,3452727.01836000010,,edited,edited
wind power,"2001","450",56.38890000000,41.00000000000,4451201.27156999990,3452602.21865000020,,edited,edited
wind power,"2013","3600",97.29370000000,114.00000000000,4472732.70849999970,3449541.01524000010,edited,edited,edited
wind power,"2013","3600",96.73300000000,114.00000000000,4471414.67607999970,3450557.24922000010,edited,edited,edited
wind power,"2005","500",60.03740000000,53.00000000000,4444150.67090999990,3430792.88941999990,,edited,edited
wind power,"2005","500",60.03740000000,53.00000000000,4444165.37959000000,3430669.64520000010,,edited,edited
wind power,"2000","800",66.00860000000,48.00000000000,4449229.33241999990,3420438.83796000010,edited,edited,edited
wind power,"2000","800",66.01740000000,48.00000000000,4449374.63688999970,3420610.37995000000,edited,edited,edited
wind power,"2000","800",65.91390000000,48.00000000000,4449613.11268000030,3420327.40663000010,edited,edited,edited
wind power,"2011","2300",89.55530000000,74.00000000000,4444689.11792000010,3430890.78109000020,edited,edited,edited
wind power,"2012","2500",98.50050000000,99.00000000000,4432328.53712000050,3434118.50484000010,edited,edited,edited
wind power,"2007","2000",84.18860000000,86.00000000000,4485314.60735000020,3417079.20377000000,edited,edited,edited
wind power,"2010","2300",88.69270000000,75.00000000000,4449588.25566999990,3420552.17710000000,edited,edited,edited
wind power,"2012","2200",85.43170000000,78.00000000000,4432475.21674000010,3431230.56015999990,edited,edited,edited
wind power,"2002","1500",72.55480000000,69.00000000000,4427658.86235999970,3436324.01966999980,edited,edited,edited
wind power,"2002","1500",72.52190000000,69.00000000000,4428308.62294999980,3436165.22111999990,edited,edited,edited
wind power,"2005","2000",86.41470000000,87.00000000000,4453539.96956000010,3408477.72136999990,edited,edited,edited
wind power,"2012","2500",98.62950000000,99.00000000000,4432653.00212000030,3433966.90696999990,edited,edited,edited
wind power,"2001","1500",72.77330000000,68.00000000000,4431397.29853999990,3434132.29938000020,edited,edited,edited
wind power,"2005","800",65.83240000000,50.00000000000,4485397.93829000000,3416578.78561000010,edited,edited,edited
wind power,"2005","2500",80.86500000000,84.00000000000,4428012.27539000010,3436543.25547999980,,edited,edited
wind power,"2012","2200",85.42870000000,78.00000000000,4432192.28909999970,3431134.53917999980,edited,edited,edited
wind power,"2010","2300",88.62470000000,75.00000000000,4449391.26938000040,3420786.94133999990,edited,edited,edited
wind power,"2010","2300",88.69270000000,75.00000000000,4449577.51728999990,3420861.12424999990,edited,edited,edited
wind power,"2013","3000",99.22350000000,104.00000000000,4447385.22908999960,3422509.60537000000,edited,edited,edited
wind power,"2013","3000",99.22350000000,104.00000000000,4446733.90349000040,3422320.64904000000,edited,edited,edited
wind power,"2013","3000",99.56450000000,104.00000000000,4446705.12543000000,3421960.83122000010,edited,edited,edited
wind power,"2013","3000",97.72060000000,104.00000000000,4447643.72652000000,3422810.35143999990,edited,edited,edited
wind power,"2013","3000",103.00700000000,103.00000000000,4446876.26001000030,3421153.98450999990,edited,edited,edited
wind power,"2013","3000",99.33370000000,104.00000000000,4447358.09889999960,3422012.59237999980,edited,edited,edited
wind power,"2013","3000",102.33200000000,104.00000000000,4447522.49476000010,3421600.15815000000,edited,edited,edited
wind power,"2013","3000",99.15570000000,104.00000000000,4449182.24866000000,3422629.48870000010,edited,edited,edited
wind power,"2011","2300",89.02470000000,74.00000000000,4448270.69596999980,3422420.30118000000,edited,edited,edited
wind power,"2013","3000",97.68360000000,106.00000000000,4461335.91373999980,3424361.64483000010,edited,edited,edited
wind power,"2013","3000",97.68360000000,106.00000000000,4461665.07526999990,3424043.89696000000,edited,edited,edited
wind power,"2013","3000",97.68360000000,106.00000000000,4460969.30759000030,3423844.84098999990,edited,edited,edited
wind power,"2013","3000",97.68390000000,106.00000000000,4461106.70105000030,3423502.64336000010,edited,edited,edited
wind power,"2013","3000",98.08360000000,106.00000000000,4460928.34391000030,3423202.49019999990,edited,edited,edited
wind power,"2013","3000",98.08360000000,106.00000000000,4461301.81500000040,3423166.49037999990,edited,edited,edited
wind power,"2013","3000",97.78450000000,104.00000000000,4487848.14302999990,3426552.02190000010,edited,edited,edited
